Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2012-12-04,116.20030921674869,116.55357053620757,115.7320185904284,116.0442123413086,127512200,4,1,49,12,2012
2012-12-05,116.14278988195946,116.79182291306167,115.3212379692945,116.24959564208984,147300500,5,2,49,12,2012
2012-12-06,116.14279658951739,116.69323489848571,115.97027769799124,116.6439437866211,103220600,6,3,49,12,2012
2012-12-07,117.09578222107619,117.2272335234925,116.38924714044623,116.99720001220703,108726400,7,4,49,12,2012
2012-12-10,116.83289456135691,117.32581815175347,116.78359092001946,117.04649353027344,98840700,10,0,50,12,2012
2012-12-11,117.5311901158556,118.3938219514799,117.47368801261916,117.8433837890625,152570400,11,1,50,12,2012
2012-12-12,118.30346671492433,118.75532274080444,117.73659393117349,117.9009017944336,145880100,12,2,50,12,2012
2012-12-13,117.82694544885733,118.16378466058487,116.88216599105837,117.17792510986328,135715000,13,3,50,12,2012
2012-12-14,116.92329616851133,117.13689519296692,116.56181125336366,116.7425537109375,137701700,14,4,50,12,2012
2012-12-17,117.0464821406965,118.18022759929285,117.01361304966997,118.114501953125,143238200,17,0,51,12,2012
2012-12-18,118.30344848434464,119.53577607272324,118.13091710618247,119.42897033691406,177762800,18,1,51,12,2012
2012-12-19,119.56043100308844,119.60151109976803,118.50063470971371,118.54170227050781,150895400,19,2,51,12,2012
2012-12-20,118.61567712051726,119.24005210311536,118.28704881186971,119.22361755371094,168487000,20,3,51,12,2012
2012-12-21,117.62843242602699,119.21699807125896,117.43813885323708,118.14140319824219,245883800,21,4,51,12,2012
2012-12-24,117.88490201492559,117.95109381937323,117.64496777049926,117.77735137939453,53874600,24,0,52,12,2012
2012-12-26,118.01727306426666,118.07519562129256,116.9499603150235,117.2809066772461,106947700,26,2,52,12,2012
2012-12-27,117.31405002293207,117.55399697657488,115.76685550210527,117.1237564086914,167920600,27,3,52,12,2012
2012-12-28,116.36254301737259,117.00789741088315,115.72545786615926,115.85784149169922,148806700,28,4,52,12,2012
2012-12-31,115.55170457614501,117.95109759642531,115.45241055389604,117.82699584960938,243935200,31,0,1,12,2012
2013-01-02,120.06092421386597,120.92139251091051,119.7465162664857,120.84693145751953,192059000,2,2,1,1,2013
2013-01-03,120.78903250726383,121.10342785846298,120.25122872596306,120.57390594482422,144761800,3,3,1,1,2013
2013-01-04,120.77248522943275,121.3020071598758,120.52426906286284,121.10343170166016,116817700,4,4,1,1,2013
2013-01-07,120.673171917638,120.88828580524927,120.32566180141124,120.77245330810547,110002500,7,0,2,1,2013
2013-01-08,120.55734088081435,120.72281407519628,119.95334541536685,120.42495727539062,121265100,8,1,2,1,2013
2013-01-09,120.68976103567334,121.06209165573064,120.49946741584004,120.73113250732422,90745600,9,2,2,1,2013
2013-01-10,121.40129979261944,121.699156695062,120.77249638737393,121.69088745117188,130735400,10,3,2,1,2013
2013-01-11,121.65771555590034,121.74872768577092,121.3019489003652,121.68254852294922,113917300,11,4,2,1,2013
2013-01-14,121.53360832525505,121.68254299682158,121.1530087199557,121.59980010986328,89567200,14,0,3,1,2013
2013-01-15,121.03718174990804,121.79838099507607,120.9627207231392,121.68254852294922,93172600,15,1,3,1,2013
2013-01-16,121.43437349068381,121.85633207635193,121.30198987074198,121.6660385131836,104849500,16,2,3,1,2013
2013-01-17,122.20387118670308,122.7995850543202,121.74881022882873,122.45208740234375,133833500,17,3,3,1,2013
2013-01-18,122.42721034281153,122.85745074234211,121.98041883662334,122.72506713867188,169906000,18,4,3,1,2013
2013-01-22,122.72506513725813,123.38697052001953,122.43547758705155,123.38697052001953,111797300,22,1,4,1,2013
2013-01-23,123.3869703648677,123.69309639628192,123.16357461569767,123.58553314208984,104596100,23,2,4,1,2013
2013-01-24,123.403525805801,124.222635248798,123.28769329490416,123.61865234375,146426400,24,3,4,1,2013
2013-01-25,124.00751073247507,124.31363677978516,123.58553955937657,124.31363677978516,147211600,25,4,4,1,2013
2013-01-28,124.3467379545883,124.37984017212499,123.70138358538908,124.16472625732422,113357700,28,0,5,1,2013
2013-01-29,123.91648093327933,124.81005122431257,123.83373803372675,124.65284729003906,105694400,29,1,5,1,2013
2013-01-30,124.63632554644815,124.8845416787856,124.04888112074275,124.16472625732422,137447700,30,2,5,1,2013
2013-01-31,124.01577022848711,124.42119026250126,123.77583600414063,123.85856628417969,108975800,31,3,5,1,2013
2013-02-01,124.64461126580551,125.28169647723838,124.4294973225678,125.13277435302734,131173000,1,4,5,2,2013
2013-02-04,124.3715248972201,125.15753183803768,123.63514601474515,123.72615814208984,159073600,4,0,6,2,2013
2013-02-05,124.39639285367657,125.33132220175933,124.34673952674376,124.97555541992188,113912400,5,1,6,2,2013
2013-02-06,124.53703701080333,125.14928912740027,124.44602485498538,125.06655883789062,138762800,6,2,6,2,2013
2013-02-07,125.1079295596549,125.2237620641245,123.99096334707258,124.90108489990234,162490000,7,3,6,2,2013
2013-02-08,125.11617305031372,125.67051510938308,125.11617305031372,125.59605407714844,103133700,8,4,6,2,2013
2013-02-11,125.54642294016635,125.67879391038935,125.25683540416489,125.57124328613281,73775000,11,0,7,2,2013
2013-02-12,125.5795236499432,126.00976405946207,125.43887080207648,125.7780990600586,65392700,12,1,7,2,2013
2013-02-13,126.03459298808511,126.26625800326039,125.52989149971114,125.88565826416016,82322600,13,2,7,2,2013
2013-02-14,125.50503012533689,126.15038426020278,125.36437731387045,126.00144958496094,80834300,14,3,7,2,2013
2013-02-15,126.11733183414765,126.24971545888381,125.3892471476934,125.85257720947266,215226500,15,4,7,2,2013
2013-02-19,126.06764878293721,126.8205661928102,125.8939063805315,126.79574584960938,95105400,19,1,8,2,2013
2013-02-20,126.7047610267672,126.74613248261697,125.14928518534562,125.2154769897461,160574800,20,2,8,2,2013
2013-02-21,124.90107617169792,125.28166324916104,124.05714648393912,124.45428466796875,183257000,21,3,8,2,2013
2013-02-22,125.05827512361125,125.67053985595702,124.51221482156883,125.67053985595703,106356600,22,4,8,2,2013
2013-02-25,126.28277622600831,126.47306973360567,123.27938842773438,123.27938842773438,245824800,25,0,9,2,2013
2013-02-26,123.87516638048764,124.27230470620256,123.05605674795088,124.12338256835938,186596200,26,1,9,2,2013
2013-02-27,124.01580979283717,126.03461611680594,123.9082465071966,125.68711853027344,150781900,27,2,9,2,2013
2013-02-28,125.67879224832754,126.48135042341508,125.27338485304027,125.43885803222656,126866000,28,3,9,2,2013
2013-03-01,125.00864738277626,126.04287077953256,124.44603591484355,125.85257720947266,170634800,1,4,9,3,2013
2013-03-04,125.56292794850324,126.52268981933592,125.36436523370415,126.52268981933594,99010200,4,0,10,3,2013
2013-03-05,127.13504801168537,127.99551653448373,127.11849689832374,127.65628814697266,121431900,5,1,10,3,2013
2013-03-06,128.11126931207738,128.17746109951025,127.54865805608671,127.82996368408203,94469900,6,2,10,3,2013
2013-03-07,127.99548421345908,128.22714924282084,127.84656210521104,128.06167602539062,86101400,7,3,10,3,2013
2013-03-08,128.6242934178908,128.78148476014752,127.96238795783317,128.6077423095703,123477800,8,4,10,3,2013
2013-03-11,128.5085000429362,129.10420125111608,128.35129602801075,129.09593200683594,83746800,11,0,11,3,2013
2013-03-12,129.00489563913447,129.1538303818626,128.4174637853463,128.8063201904297,105755800,12,1,11,3,2013
2013-03-13,128.87254025513263,129.17039718108012,128.4340304231545,128.98837280273438,92550900,13,2,11,3,2013
2013-03-14,129.32753610145033,129.7329561263808,128.9965897391196,129.67503356933594,126329900,14,3,11,3,2013
2013-03-15,129.5204851959534,129.67837567468231,129.07170645993085,129.5038604736328,138601100,15,4,11,3,2013
2013-03-18,128.26556787277167,129.3459464760276,128.1492201881716,128.7891387939453,126704300,18,0,12,3,2013
2013-03-19,129.0634227847145,129.2379380159788,127.64230678252751,128.489990234375,167567300,19,1,12,3,2013
2013-03-20,129.24620328604422,129.60355230391184,129.03011999064094,129.38748168945312,113759300,20,2,12,3,2013
2013-03-21,128.61461438673768,129.34594995586875,128.06612539083628,128.28219604492188,128605000,21,3,12,3,2013
2013-03-22,128.68941971936434,129.31271362304688,128.58968407173123,129.31271362304688,111163600,22,4,12,3,2013
2013-03-25,129.65348811118005,129.8695715304688,128.27394004187252,128.77256774902344,151322300,25,0,13,3,2013
2013-03-26,129.30439933842473,129.8362763138296,129.16312090381143,129.80303955078125,86856600,26,1,13,3,2013
2013-03-27,129.0301484897234,129.8445950153022,128.8140778275408,129.80303955078125,99950600,27,2,13,3,2013
2013-03-28,129.71991935851491,130.3515319398564,129.43736250946554,130.20193481445312,102932800,28,3,13,3,2013
2013-04-01,130.13548795173537,130.4014328413149,129.37091541561972,129.6867218017578,99194100,1,0,14,4,2013
2013-04-02,130.15207125773048,130.65071142652872,129.95261265402192,130.32659912109375,101504300,2,1,14,4,2013
2013-04-03,130.40140350009997,130.5011264707788,128.66449412905763,129.00521850585938,154167400,3,2,14,4,2013
2013-04-04,129.17147719450895,129.78646533829306,128.88892021531856,129.52883911132812,131885000,4,3,14,4,2013
2013-04-05,127.9414504031928,129.10493988324555,127.7918659637131,128.94703674316406,159666000,5,4,14,4,2013
2013-04-08,129.03847450499862,129.8279776518554,128.60632047519195,129.81967163085938,86571200,8,0,15,4,2013
2013-04-09,130.06065273741214,130.7421267811013,129.62849877509578,130.26841735839844,101922200,9,1,15,4,2013
2013-04-10,130.61744138620975,132.03023806706912,130.58420463130645,131.86402893066406,135711100,10,2,15,4,2013
2013-04-11,131.88901080995453,132.72838819784522,131.7560383768898,132.29623413085938,110142500,11,3,15,4,2013
2013-04-12,131.87238652677598,132.17156816169802,131.24078648902912,131.9721221923828,116359900,12,4,15,4,2013
2013-04-15,131.30724033105042,131.4152819917572,128.89717580241592,128.91378784179688,217259000,15,0,16,4,2013
2013-04-16,129.88616118117426,130.88344178541922,129.57036749204968,130.81695556640625,147507800,16,1,16,4,2013
2013-04-17,129.88608389900236,129.91102731212186,128.21566143840718,128.9054412841797,226834800,17,2,16,4,2013
2013-04-18,129.1215790874997,129.15482853500987,127.60905893045293,128.09938049316406,167583200,18,3,16,4,2013
2013-04-19,128.39850284659647,129.2711165671794,128.0826966457711,129.2129364013672,149687600,19,4,16,4,2013
2013-04-22,129.46227993464706,130.09387977008026,128.6062907746613,129.78639221191406,106553500,22,0,17,4,2013
2013-04-23,130.43467038821134,131.24910442573199,129.78644556719178,131.12445068359375,166141300,23,1,17,4,2013
2013-04-24,131.1659640702212,131.55656257818862,130.9249500048219,131.20751953125,96781200,24,2,17,4,2013
2013-04-25,131.58981326104833,132.3627043389302,131.39036731652217,131.73941040039062,131060600,25,3,17,4,2013
2013-04-26,131.58159770053766,131.80598722334136,131.08295713451972,131.50680541992188,95918800,26,4,17,4,2013
2013-04-29,131.86403291736332,132.6784665870322,131.6562683203395,132.38760375976562,88572800,29,0,18,4,2013
2013-04-30,132.36269057022048,132.73666435825297,131.81418891793476,132.7034149169922,116010700,30,1,18,4,2013
2013-05-01,132.41254617160294,132.47903237022595,131.39034781478415,131.53993225097656,138874200,1,2,18,5,2013
2013-05-02,131.87237314567994,132.87795963575437,131.74771942750655,132.76161193847656,96407600,2,3,18,5,2013
2013-05-03,133.9167854831565,134.53177342693067,132.78654525302585,134.10792541503906,144202300,3,4,18,5,2013
2013-05-06,134.2076680010346,134.63980937534404,134.14948780779167,134.44866943359375,66882100,6,0,19,5,2013
2013-05-07,134.7395132006947,135.17165447289474,134.35722072657606,135.13011169433594,90359200,7,1,19,5,2013
2013-05-08,134.98054474929924,135.7866726562938,134.90575251403962,135.7451171875,97419200,8,2,19,5,2013
2013-05-09,135.68688993433116,136.04423891053338,135.02204076920316,135.36277770996094,106738600,9,3,19,5,2013
2013-05-10,135.4542406144286,135.91963138373214,135.05532337135637,135.80328369140625,103203000,10,4,19,5,2013
2013-05-13,135.62877426850915,136.13572057140192,135.31298059262204,135.9113311767578,81843200,13,0,20,5,2013
2013-05-14,136.0193315196746,137.415516274147,136.0193315196746,137.31578063964844,119000900,14,1,20,5,2013
2013-05-15,137.0914321019137,138.3297012988994,137.04987663576466,138.05545043945312,120718500,15,2,20,5,2013
2013-05-16,137.77290967666212,138.25492524229486,137.19947714718612,137.40724182128906,109913600,16,3,20,5,2013
2013-05-17,137.9141554791993,138.82000620038065,137.73132159480264,138.73690795898438,129801000,17,4,20,5,2013
2013-05-20,138.6039077238302,139.2687569262298,138.46262932897363,138.7285614013672,85071200,20,0,21,5,2013
2013-05-21,138.85323208314128,139.451595115837,138.37121671341725,138.9280242919922,95804200,21,1,21,5,2013
2013-05-22,139.06930203746623,140.5070421214328,137.2659069294106,137.8975067138672,244031800,22,2,21,5,2013
2013-05-23,136.42658196014287,137.88093450098262,136.24374805481864,137.49864196777344,211064400,23,3,21,5,2013
2013-05-24,136.6842227091495,137.4404891546698,136.27699938903493,137.38230895996094,151573900,24,4,21,5,2013
2013-05-28,138.82000752844468,139.434995389203,137.79780911477232,138.2050323486328,143679800,28,1,22,5,2013
2013-05-29,137.47373484608838,137.7895412242666,136.5761898878055,137.30752563476562,160363400,29,2,22,5,2013
2013-05-30,137.415518106943,138.44602245659217,137.30747645185576,137.81442260742188,107793800,30,3,22,5,2013
2013-05-31,137.43217910283406,138.2133763435602,135.57061565015889,135.8365478515625,176850100,31,4,22,5,2013
2013-06-03,136.15231867574855,136.67588960056864,135.1799817303302,136.58447265625,168390700,3,0,23,6,2013
2013-06-04,136.65925297129067,137.20775458940713,135.2381374481609,135.92791748046875,157631500,4,1,23,6,2013
2013-06-05,135.53728440719235,135.81153514626212,133.90841736906813,134.02476501464844,211737800,5,2,23,6,2013
2013-06-06,133.96662545137306,135.2464626215667,133.17712242560086,135.23814392089844,200225500,6,3,23,6,2013
2013-06-07,136.16894723832868,137.08310402635826,135.57889009363527,136.9584503173828,188337800,7,4,23,6,2013
2013-06-10,137.3822856088463,137.45707783423157,136.60108855007488,136.9584503173828,105667100,10,0,24,6,2013
2013-06-11,135.7118940253411,136.74239874141645,135.24650316247482,135.54568481445312,159505400,11,1,24,6,2013
2013-06-12,136.47640597585075,136.6176843764577,134.29903711328768,134.42369079589844,177361500,12,2,24,6,2013
2013-06-13,134.34892263924814,136.70912577949122,134.04974106647464,136.46812438964844,163587800,13,3,24,6,2013
2013-06-14,136.318541726219,136.8504187252546,135.38776014814368,135.6121368408203,141197500,14,4,24,6,2013
2013-06-17,136.53460484802645,137.30749590068442,135.64537878549,136.65927124023438,136295600,17,0,25,6,2013
2013-06-18,136.7340680728334,137.9474191874134,136.72576205211863,137.73965454101562,114695600,18,1,25,6,2013
2013-06-19,137.6233317423819,137.86433319618362,135.7783803341414,135.8365478515625,206149500,19,2,25,6,2013
2013-06-20,134.51517433395293,135.85317947396626,132.12172099505938,132.47076416015625,321255900,20,3,25,6,2013
2013-06-21,133.3721687723636,133.4724193930262,131.55923114313018,132.89596557617188,271956800,21,4,25,6,2013
2013-06-24,131.50913528753995,132.36129125012232,130.1055625436767,131.2167205810547,222329000,24,0,26,6,2013
2013-06-25,132.40304025137814,133.75648740433513,131.51745908529747,132.47824096679688,162262200,25,1,26,6,2013
2013-06-26,133.56432508035843,134.09066635477018,133.04634652334676,133.78990173339844,134848000,26,2,26,6,2013
2013-06-27,134.59193851603166,135.19346772991682,134.46661249344646,134.57522583007812,129483700,27,3,26,6,2013
2013-06-28,134.1993925283735,134.8426849068035,133.55608740188796,134.02394104003906,160402900,28,4,26,6,2013
2013-07-01,134.72565338782152,135.74491090482584,134.57527740074667,134.8092041015625,131954800,1,0,27,7,2013
2013-07-02,134.60869817964598,135.5945431196153,134.09071941765777,134.68389892578125,154863700,2,1,27,7,2013
2013-07-03,134.07392720173954,135.15167219392612,133.85671330897776,134.74229431152344,75216400,3,2,27,7,2013
2013-07-05,135.73652635067774,136.24615497934033,134.75904443957984,136.19602966308594,122416900,5,4,27,7,2013
2013-07-08,136.89783447288778,137.3406251776892,136.2461797470273,136.9730224609375,108092500,8,0,28,7,2013
2013-07-09,137.83352100280567,138.1259356886425,137.24035440885729,137.95884704589844,119298000,9,1,28,7,2013
